1,0,0,0.404958678,0.173553719,0.743801653,0.115702479,0.958677686,-0.090909091,1,-0.314049587,0.73553719,-0.190082645,0.966942149,-0.32231405,0.876033058,-0.20661157,0.73553719,-0.132231405,0.661157025,-0.330578512,0.933884298,-0.462809917,0.73553719,-0.289256198,0.545454545,-0.223140496,0.553719008,-0.47107438,0.842975207,-0.58677686,0.652892562,-0.388429752,0.446280992,-0.314049587,0.421487603,-0.636363636,0.727272727,-0.73553719,0.644628099,-0.578512397,0.47107438,-0.487603306
1,0,0,0.403361345,0.18487395,0.74789916,0.134453782,0.966386555,-0.092436975,1,-0.336134454,0.756302521,-0.18487395,0.991596639,-0.319327731,0.87394958,-0.193277311,0.722689076,-0.117647059,0.672268908,-0.336134454,0.941176471,-0.462184874,0.739495798,-0.285714286,0.537815126,-0.218487395,0.56302521,-0.470588235,0.848739496,-0.596638655,0.655462185,-0.394957983,0.445378151,-0.31092437,0.420168067,-0.647058824,0.731092437,-0.756302521,0.647058824,-0.588235294,0.462184874,-0.487394958
1,0,0,0.41322314,0.173553719,0.743801653,0.123966942,0.958677686,-0.090909091,1,-0.314049587,0.743801653,-0.181818182,0.966942149,-0.314049587,0.867768595,-0.190082645,0.719008264,-0.115702479,0.661157025,-0.32231405,0.933884298,-0.454545455,0.73553719,-0.280991736,0.537190083,-0.214876033,0.561983471,-0.462809917,0.842975207,-0.578512397,0.652892562,-0.380165289,0.446280992,-0.305785124,0.421487603,-0.628099174,0.727272727,-0.727272727,0.644628099,-0.570247934,0.462809917,-0.479338843
2,0,0,0.251396648,0.033519553,0.491620112,-0.027932961,0.653631285,-0.145251397,0.720670391,-0.30726257,0.592178771,-0.217877095,0.776536313,-0.351955307,0.893854749,-0.446927374,1,-0.547486034,0.508379888,-0.290502793,0.687150838,-0.424581006,0.56424581,-0.268156425,0.458100559,-0.17877095,0.402234637,-0.357541899,0.56424581,-0.480446927,0.446927374,-0.30726257,0.340782123,-0.206703911,0.273743017,-0.413407821,0.424581006,-0.502793296,0.363128492,-0.379888268,0.268156425,-0.296089385
2,0,0,0.238095238,0.047619048,0.494047619,-0.011904762,0.660714286,-0.142857143,0.708333333,-0.30952381,0.571428571,-0.226190476,0.767857143,-0.380952381,0.892857143,-0.476190476,1,-0.583333333,0.488095238,-0.30952381,0.666666667,-0.43452381,0.541666667,-0.261904762,0.428571429,-0.172619048,0.369047619,-0.375,0.535714286,-0.494047619,0.416666667,-0.291666667,0.303571429,-0.208333333,0.226190476,-0.44047619,0.386904762,-0.517857143,0.30952381,-0.369047619,0.214285714,-0.303571429
2,0,0,0.233532934,0.047904192,0.491017964,-0.011976048,0.652694611,-0.143712575,0.700598802,-0.311377246,0.568862275,-0.22754491,0.766467066,-0.377245509,0.892215569,-0.479041916,1,-0.580838323,0.479041916,-0.305389222,0.664670659,-0.431137725,0.538922156,-0.25748503,0.425149701,-0.167664671,0.359281437,-0.377245509,0.532934132,-0.491017964,0.413173653,-0.28742515,0.299401198,-0.203592814,0.215568862,-0.437125749,0.377245509,-0.51497006,0.305389222,-0.371257485,0.203592814,-0.305389222
2,0,0,0.228915663,0.048192771,0.493975904,-0.006024096,0.656626506,-0.144578313,0.698795181,-0.313253012,0.56626506,-0.228915663,0.759036145,-0.385542169,0.891566265,-0.481927711,1,-0.584337349,0.475903614,-0.313253012,0.662650602,-0.43373494,0.530120482,-0.253012048,0.415662651,-0.162650602,0.361445783,-0.385542169,0.536144578,-0.487951807,0.409638554,-0.289156627,0.289156627,-0.204819277,0.21686747,-0.451807229,0.379518072,-0.518072289,0.301204819,-0.36746988,0.198795181,-0.301204819
2,0,0,0.236363636,0.054545455,0.484848485,0,0.648484848,-0.127272727,0.690909091,-0.296969697,0.557575758,-0.224242424,0.757575758,-0.381818182,0.884848485,-0.478787879,1,-0.581818182,0.466666667,-0.303030303,0.648484848,-0.418181818,0.515151515,-0.236363636,0.4,-0.151515152,0.351515152,-0.375757576,0.521212121,-0.472727273,0.393939394,-0.272727273,0.278787879,-0.193939394,0.206060606,-0.442424242,0.363636364,-0.509090909,0.290909091,-0.363636364,0.187878788,-0.296969697
2,0,0,0.239263804,0.049079755,0.496932515,0,0.662576687,-0.134969325,0.699386503,-0.300613497,0.564417178,-0.233128834,0.760736196,-0.392638037,0.889570552,-0.490797546,1,-0.595092025,0.472392638,-0.312883436,0.662576687,-0.429447853,0.527607362,-0.239263804,0.411042945,-0.147239264,0.355828221,-0.380368098,0.533742331,-0.478527607,0.404907975,-0.27607362,0.282208589,-0.196319018,0.208588957,-0.447852761,0.374233129,-0.509202454,0.300613497,-0.36196319,0.196319018,-0.300613497
0,0,0,0.194736842,0.205263158,0.431578947,0.326315789,0.626315789,0.384210526,0.768421053,0.421052632,0.6,0.005263158,0.805263158,-0.010526316,0.910526316,-0.042105263,1,-0.068421053,0.568421053,-0.168421053,0.768421053,-0.252631579,0.884210526,-0.310526316,0.968421053,-0.352631579,0.494736842,-0.305263158,0.678947368,-0.415789474,0.784210526,-0.468421053,0.863157895,-0.505263158,0.373684211,-0.410526316,0.463157895,-0.578947368,0.531578947,-0.678947368,0.584210526,-0.757894737
0,0,0,0.191489362,0.207446809,0.425531915,0.324468085,0.622340426,0.382978723,0.755319149,0.430851064,0.60106383,0.005319149,0.803191489,-0.010638298,0.914893617,-0.042553191,1,-0.069148936,0.574468085,-0.164893617,0.776595745,-0.244680851,0.888297872,-0.29787234,0.973404255,-0.335106383,0.5,-0.303191489,0.686170213,-0.414893617,0.792553191,-0.468085106,0.867021277,-0.5,0.382978723,-0.414893617,0.473404255,-0.585106383,0.537234043,-0.686170213,0.590425532,-0.771276596
0,0,0,0.193548387,0.204301075,0.430107527,0.327956989,0.623655914,0.387096774,0.758064516,0.430107527,0.596774194,0,0.801075269,-0.016129032,0.913978495,-0.048387097,1,-0.075268817,0.569892473,-0.172043011,0.774193548,-0.247311828,0.892473118,-0.301075269,0.989247312,-0.349462366,0.494623656,-0.306451613,0.677419355,-0.419354839,0.784946237,-0.467741935,0.865591398,-0.505376344,0.376344086,-0.419354839,0.467741935,-0.580645161,0.537634409,-0.682795699,0.591397849,-0.768817204
0,0,0,0.191489362,0.196808511,0.425531915,0.319148936,0.617021277,0.377659574,0.75,0.414893617,0.595744681,-0.005319149,0.79787234,-0.021276596,0.909574468,-0.053191489,1,-0.079787234,0.569148936,-0.175531915,0.771276596,-0.25,0.888297872,-0.303191489,0.984042553,-0.35106383,0.494680851,-0.308510638,0.675531915,-0.414893617,0.776595745,-0.468085106,0.856382979,-0.505319149,0.377659574,-0.414893617,0.468085106,-0.574468085,0.531914894,-0.675531915,0.585106383,-0.760638298
0,0,0,0.19047619,0.206349206,0.428571429,0.322751323,0.619047619,0.380952381,0.751322751,0.423280423,0.592592593,0,0.793650794,-0.015873016,0.904761905,-0.047619048,1,-0.079365079,0.560846561,-0.169312169,0.767195767,-0.243386243,0.888888889,-0.301587302,0.984126984,-0.343915344,0.486772487,-0.301587302,0.671957672,-0.412698413,0.783068783,-0.46031746,0.862433862,-0.497354497,0.37037037,-0.407407407,0.46031746,-0.571428571,0.529100529,-0.671957672,0.587301587,-0.756613757
0,0,0,0.191489362,0.196808511,0.430851064,0.319148936,0.627659574,0.377659574,0.765957447,0.420212766,0.595744681,-0.005319149,0.803191489,-0.026595745,0.909574468,-0.058510638,1,-0.090425532,0.569148936,-0.170212766,0.771276596,-0.25,0.888297872,-0.308510638,0.984042553,-0.356382979,0.494680851,-0.308510638,0.680851064,-0.420212766,0.787234043,-0.473404255,0.867021277,-0.510638298,0.377659574,-0.414893617,0.462765957,-0.579787234,0.531914894,-0.680851064,0.590425532,-0.760638298
0,0,0,0.198924731,0.204301075,0.435483871,0.327956989,0.629032258,0.387096774,0.768817204,0.430107527,0.596774194,0,0.801075269,-0.021505376,0.908602151,-0.048387097,1,-0.075268817,0.569892473,-0.172043011,0.774193548,-0.252688172,0.892473118,-0.306451613,0.994623656,-0.35483871,0.494623656,-0.306451613,0.682795699,-0.413978495,0.790322581,-0.47311828,0.876344086,-0.510752688,0.376344086,-0.413978495,0.462365591,-0.580645161,0.532258065,-0.682795699,0.591397849,-0.768817204
0,0,0,0.192708333,0.197916667,0.421875,0.3125,0.609375,0.369791667,0.734375,0.411458333,0.588541667,-0.005208333,0.791666667,-0.03125,0.901041667,-0.067708333,1,-0.098958333,0.557291667,-0.171875,0.760416667,-0.255208333,0.885416667,-0.3125,0.984375,-0.359375,0.484375,-0.302083333,0.671875,-0.411458333,0.776041667,-0.463541667,0.859375,-0.505208333,0.369791667,-0.40625,0.463541667,-0.567708333,0.526041667,-0.666666667,0.588541667,-0.75
0,0,0,0.192708333,0.197916667,0.421875,0.3125,0.609375,0.364583333,0.744791667,0.401041667,0.583333333,-0.015625,0.791666667,-0.036458333,0.901041667,-0.072916667,1,-0.109375,0.557291667,-0.177083333,0.765625,-0.265625,0.890625,-0.328125,0.994791667,-0.385416667,0.479166667,-0.307291667,0.666666667,-0.421875,0.776041667,-0.479166667,0.859375,-0.526041667,0.364583333,-0.411458333,0.458333333,-0.578125,0.526041667,-0.677083333,0.588541667,-0.760416667
0,0,0,0.193717277,0.19895288,0.429319372,0.314136126,0.617801047,0.366492147,0.743455497,0.408376963,0.591623037,-0.005235602,0.795811518,-0.031413613,0.905759162,-0.068062827,1,-0.09947644,0.560209424,-0.172774869,0.769633508,-0.256544503,0.890052356,-0.319371728,0.994764398,-0.371727749,0.486910995,-0.303664921,0.67539267,-0.418848168,0.780104712,-0.471204188,0.863874346,-0.513089005,0.366492147,-0.408376963,0.465968586,-0.570680628,0.534031414,-0.670157068,0.591623037,-0.748691099
0,0,0,0.192708333,0.197916667,0.421875,0.3125,0.609375,0.364583333,0.739583333,0.40625,0.588541667,-0.010416667,0.796875,-0.036458333,0.90625,-0.072916667,1,-0.104166667,0.557291667,-0.171875,0.770833333,-0.260416667,0.890625,-0.322916667,0.994791667,-0.375,0.484375,-0.302083333,0.677083333,-0.416666667,0.78125,-0.473958333,0.864583333,-0.515625,0.369791667,-0.411458333,0.463541667,-0.572916667,0.53125,-0.671875,0.588541667,-0.755208333
0,0,0,0.190954774,0.190954774,0.422110553,0.301507538,0.613065327,0.351758794,0.738693467,0.40201005,0.587939698,-0.010050251,0.788944724,-0.035175879,0.904522613,-0.070351759,1,-0.110552764,0.557788945,-0.170854271,0.763819095,-0.261306533,0.884422111,-0.32160804,0.984924623,-0.371859296,0.48241206,-0.301507538,0.668341709,-0.412060302,0.773869347,-0.472361809,0.854271357,-0.512562814,0.366834171,-0.407035176,0.462311558,-0.56281407,0.527638191,-0.658291457,0.582914573,-0.738693467
0,0,0,0.271794872,0.158974359,0.533333333,0.18974359,0.723076923,0.148717949,0.866666667,0.143589744,0.661538462,-0.076923077,0.835897436,-0.153846154,0.933333333,-0.2,1,-0.230769231,0.620512821,-0.2,0.8,-0.297435897,0.902564103,-0.353846154,0.964102564,-0.384615385,0.548717949,-0.297435897,0.702564103,-0.394871795,0.794871795,-0.435897436,0.856410256,-0.461538462,0.446153846,-0.379487179,0.543589744,-0.482051282,0.615384615,-0.538461538,0.671794872,-0.584615385
0,0,0,0.248062016,0.271317829,0.449612403,0.364341085,0.620155039,0.372093023,0.790697674,0.403100775,0.527131783,0.100775194,0.744186047,0.03875969,0.88372093,-0.007751938,1,-0.062015504,0.465116279,-0.062015504,0.682170543,-0.15503876,0.829457364,-0.224806202,0.937984496,-0.294573643,0.379844961,-0.19379845,0.558139535,-0.302325581,0.697674419,-0.372093023,0.80620155,-0.426356589,0.271317829,-0.317829457,0.379844961,-0.441860465,0.449612403,-0.527131783,0.511627907,-0.604651163
0,0,0,0.295857988,0.165680473,0.544378698,0.213017751,0.733727811,0.207100592,0.863905325,0.207100592,0.662721893,-0.041420118,0.834319527,-0.112426036,0.934911243,-0.159763314,1,-0.195266272,0.609467456,-0.171597633,0.781065089,-0.272189349,0.887573964,-0.331360947,0.946745562,-0.378698225,0.532544379,-0.272189349,0.680473373,-0.366863905,0.775147929,-0.414201183,0.840236686,-0.443786982,0.426035503,-0.355029586,0.526627219,-0.473372781,0.597633136,-0.526627219,0.656804734,-0.562130178
0,0,0,0.285714286,0.194805195,0.525974026,0.253246753,0.720779221,0.233766234,0.863636364,0.227272727,0.642857143,-0.038961039,0.824675325,-0.116883117,0.928571429,-0.168831169,1,-0.201298701,0.584415584,-0.181818182,0.772727273,-0.285714286,0.88961039,-0.344155844,0.954545455,-0.38961039,0.506493506,-0.292207792,0.675324675,-0.38961039,0.779220779,-0.435064935,0.844155844,-0.467532468,0.396103896,-0.38961039,0.506493506,-0.506493506,0.584415584,-0.571428571,0.636363636,-0.616883117
0,0,0,0.277419355,0.2,0.509677419,0.24516129,0.696774194,0.232258065,0.84516129,0.225806452,0.6,-0.064516129,0.793548387,-0.141935484,0.916129032,-0.187096774,1,-0.225806452,0.548387097,-0.2,0.735483871,-0.309677419,0.870967742,-0.374193548,0.948387097,-0.432258065,0.470967742,-0.309677419,0.638709677,-0.419354839,0.761290323,-0.477419355,0.838709677,-0.522580645,0.367741935,-0.406451613,0.483870968,-0.535483871,0.567741935,-0.6,0.625806452,-0.658064516
0,0,0,0.074766355,0.224299065,0.247663551,0.38317757,0.406542056,0.462616822,0.518691589,0.537383178,0.528037383,0.242990654,0.705607477,0.299065421,0.817757009,0.327102804,0.925233645,0.345794393,0.556074766,0.126168224,0.761682243,0.158878505,0.892523364,0.186915888,1,0.205607477,0.546728972,0.009345794,0.742990654,0.028037383,0.869158879,0.051401869,0.971962617,0.074766355,0.495327103,-0.11682243,0.654205607,-0.144859813,0.761682243,-0.14953271,0.855140187,-0.144859813
0,0,0,0.079812207,0.230046948,0.248826291,0.384976526,0.41314554,0.460093897,0.525821596,0.530516432,0.525821596,0.253521127,0.708920188,0.300469484,0.821596244,0.323943662,0.924882629,0.342723005,0.558685446,0.131455399,0.765258216,0.159624413,0.892018779,0.183098592,1,0.197183099,0.549295775,0.014084507,0.741784038,0.023474178,0.863849765,0.046948357,0.962441315,0.0657277,0.502347418,-0.107981221,0.657276995,-0.136150235,0.76056338,-0.14084507,0.854460094,-0.131455399
0,0,0,0.079439252,0.228971963,0.252336449,0.387850467,0.420560748,0.462616822,0.53271028,0.53271028,0.53271028,0.252336449,0.710280374,0.294392523,0.822429907,0.317757009,0.920560748,0.331775701,0.565420561,0.135514019,0.76635514,0.163551402,0.897196262,0.182242991,1,0.196261682,0.556074766,0.018691589,0.747663551,0.03271028,0.869158879,0.051401869,0.96728972,0.070093458,0.509345794,-0.102803738,0.663551402,-0.130841121,0.76635514,-0.130841121,0.855140187,-0.126168224
0,0,0,-0.258823529,0.094117647,-0.435294118,0.264705882,-0.517647059,0.441176471,-0.576470588,0.570588235,-0.288235294,0.529411765,-0.341176471,0.711764706,-0.376470588,0.829411765,-0.4,0.923529412,-0.164705882,0.570588235,-0.211764706,0.776470588,-0.247058824,0.9,-0.276470588,1,-0.047058824,0.576470588,-0.082352941,0.776470588,-0.105882353,0.894117647,-0.141176471,0.982352941,0.076470588,0.547058824,0.082352941,0.717647059,0.076470588,0.817647059,0.064705882,0.894117647
0,0,0,-0.262195122,0.085365854,-0.445121951,0.256097561,-0.524390244,0.432926829,-0.591463415,0.567073171,-0.286585366,0.518292683,-0.341463415,0.707317073,-0.37195122,0.823170732,-0.402439024,0.920731707,-0.158536585,0.56097561,-0.201219512,0.774390244,-0.237804878,0.902439024,-0.274390244,1,-0.036585366,0.573170732,-0.067073171,0.774390244,-0.097560976,0.896341463,-0.12804878,0.987804878,0.091463415,0.542682927,0.103658537,0.713414634,0.103658537,0.817073171,0.091463415,0.896341463
0,0,0,-0.27607362,0.085889571,-0.45398773,0.257668712,-0.533742331,0.435582822,-0.595092025,0.564417178,-0.294478528,0.521472393,-0.349693252,0.705521472,-0.386503067,0.82208589,-0.411042945,0.920245399,-0.171779141,0.564417178,-0.214723926,0.773006135,-0.251533742,0.901840491,-0.282208589,1,-0.049079755,0.576687117,-0.079754601,0.779141104,-0.110429448,0.895705521,-0.141104294,0.993865031,0.073619632,0.552147239,0.085889571,0.72392638,0.085889571,0.82208589,0.073619632,0.901840491
0,0,0,-0.282208589,0.09202454,-0.447852761,0.26993865,-0.515337423,0.45398773,-0.576687117,0.601226994,-0.257668712,0.509202454,-0.306748466,0.705521472,-0.343558282,0.828220859,-0.374233129,0.926380368,-0.122699387,0.539877301,-0.153374233,0.748466258,-0.18404908,0.889570552,-0.214723926,1,0.012269939,0.539877301,0,0.742331288,-0.024539877,0.865030675,-0.042944785,0.957055215,0.147239264,0.496932515,0.171779141,0.668711656,0.165644172,0.773006135,0.153374233,0.846625767
0,0,0,-0.268292683,0.12804878,-0.426829268,0.317073171,-0.5,0.5,-0.554878049,0.652439024,-0.243902439,0.536585366,-0.280487805,0.725609756,-0.31097561,0.853658537,-0.335365854,0.957317073,-0.109756098,0.554878049,-0.134146341,0.762195122,-0.164634146,0.896341463,-0.182926829,1,0.018292683,0.536585366,0.012195122,0.731707317,-0.006097561,0.859756098,-0.024390244,0.957317073,0.146341463,0.487804878,0.176829268,0.646341463,0.170731707,0.75,0.158536585,0.829268293
0,0,0,-0.243589744,0.198717949,-0.378205128,0.423076923,-0.435897436,0.615384615,-0.474358974,0.769230769,-0.198717949,0.583333333,-0.198717949,0.782051282,-0.192307692,0.903846154,-0.192307692,1,-0.051282051,0.570512821,-0.032051282,0.775641026,-0.012820513,0.903846154,0,1,0.083333333,0.525641026,0.115384615,0.717948718,0.121794872,0.826923077,0.121794872,0.903846154,0.205128205,0.455128205,0.256410256,0.596153846,0.275641026,0.685897436,0.282051282,0.743589744
0,0,0,-0.187919463,0.241610738,-0.261744966,0.496644295,-0.268456376,0.697986577,-0.261744966,0.879194631,-0.040268456,0.604026846,0.013422819,0.791946309,0.060402685,0.912751678,0.093959732,1,0.100671141,0.55033557,0.167785235,0.744966443,0.22147651,0.859060403,0.261744966,0.946308725,0.22147651,0.476510067,0.302013423,0.644295302,0.342281879,0.751677852,0.362416107,0.832214765,0.322147651,0.375838926,0.416107383,0.503355705,0.44966443,0.583892617,0.476510067,0.644295302
0,0,0,-0.142857143,0.315789474,-0.180451128,0.586466165,-0.127819549,0.796992481,-0.07518797,0.962406015,0.127819549,0.639097744,0.233082707,0.819548872,0.30075188,0.92481203,0.345864662,1,0.255639098,0.54887218,0.383458647,0.729323308,0.466165414,0.842105263,0.518796992,0.917293233,0.360902256,0.443609023,0.488721805,0.601503759,0.556390977,0.69924812,0.593984962,0.77443609,0.436090226,0.315789474,0.578947368,0.428571429,0.639097744,0.496240602,0.684210526,0.556390977
0,0,0,-0.133858268,0.330708661,-0.157480315,0.598425197,-0.086614173,0.811023622,-0.007874016,0.984251969,0.173228346,0.622047244,0.299212598,0.803149606,0.377952756,0.913385827,0.433070866,1,0.307086614,0.519685039,0.456692913,0.700787402,0.543307087,0.811023622,0.614173228,0.88976378,0.409448819,0.409448819,0.559055118,0.566929134,0.637795276,0.661417323,0.692913386,0.74015748,0.488188976,0.275590551,0.645669291,0.385826772,0.716535433,0.456692913,0.771653543,0.511811024
0,0,0,-0.12295082,0.336065574,-0.131147541,0.606557377,-0.049180328,0.819672131,0.024590164,0.983606557,0.229508197,0.62295082,0.352459016,0.803278689,0.442622951,0.909836066,0.508196721,1,0.352459016,0.516393443,0.516393443,0.696721311,0.614754098,0.81147541,0.68852459,0.885245902,0.450819672,0.401639344,0.614754098,0.549180328,0.704918033,0.655737705,0.762295082,0.729508197,0.524590164,0.254098361,0.680327869,0.360655738,0.770491803,0.43442623,0.827868852,0.5
0,0,0,-0.185840708,0.283185841,-0.212389381,0.530973451,-0.150442478,0.734513274,-0.061946903,0.911504425,0.203539823,0.548672566,0.389380531,0.778761062,0.495575221,0.902654867,0.584070796,1,0.336283186,0.407079646,0.575221239,0.610619469,0.699115044,0.743362832,0.814159292,0.840707965,0.424778761,0.238938053,0.663716814,0.415929204,0.787610619,0.530973451,0.902654867,0.628318584,0.469026549,0.07079646,0.699115044,0.150442478,0.831858407,0.203539823,0.946902655,0.256637168
0,0,0,-0.139534884,0.224806202,-0.178294574,0.441860465,-0.15503876,0.643410853,-0.085271318,0.829457364,0.217054264,0.457364341,0.449612403,0.689922481,0.581395349,0.852713178,0.674418605,1,0.356589147,0.325581395,0.612403101,0.542635659,0.775193798,0.689922481,0.899224806,0.80620155,0.434108527,0.201550388,0.682170543,0.341085271,0.84496124,0.441860465,0.984496124,0.542635659,0.449612403,0.093023256,0.682170543,0.147286822,0.813953488,0.178294574,0.899224806,0.240310078
0,0,0,-0.170940171,0.196581197,-0.256410256,0.384615385,-0.273504274,0.572649573,-0.247863248,0.752136752,0.162393162,0.418803419,0.393162393,0.64957265,0.52991453,0.829059829,0.641025641,1,0.316239316,0.307692308,0.581196581,0.512820513,0.752136752,0.666666667,0.897435897,0.803418803,0.41025641,0.196581197,0.64957265,0.333333333,0.829059829,0.452991453,1,0.572649573,0.452991453,0.111111111,0.683760684,0.162393162,0.820512821,0.205128205,0.948717949,0.256410256
0,0,0,-0.102409639,0.246987952,-0.120481928,0.506024096,-0.078313253,0.698795181,0.006024096,0.861445783,0.271084337,0.475903614,0.43373494,0.710843373,0.542168675,0.86746988,0.65060241,1,0.391566265,0.355421687,0.596385542,0.578313253,0.722891566,0.740963855,0.84939759,0.879518072,0.475903614,0.210843373,0.668674699,0.379518072,0.801204819,0.512048193,0.915662651,0.63253012,0.512048193,0.048192771,0.71686747,0.13253012,0.843373494,0.192771084,0.945783133,0.259036145
0,0,0,-0.169354839,0.193548387,-0.193548387,0.39516129,-0.153225806,0.588709677,-0.112903226,0.782258065,0.201612903,0.387096774,0.443548387,0.60483871,0.596774194,0.790322581,0.717741935,0.951612903,0.330645161,0.290322581,0.60483871,0.508064516,0.782258065,0.669354839,0.935483871,0.806451613,0.403225806,0.217741935,0.661290323,0.379032258,0.838709677,0.5,1,0.612903226,0.419354839,0.161290323,0.629032258,0.282258065,0.725806452,0.338709677,0.822580645,0.403225806
0,0,0,-0.101604278,0.262032086,-0.085561497,0.524064171,0.016042781,0.711229947,0.112299465,0.877005348,0.272727273,0.550802139,0.427807487,0.743315508,0.534759358,0.877005348,0.631016043,1,0.395721925,0.443850267,0.556149733,0.631016043,0.673796791,0.780748663,0.780748663,0.914438503,0.470588235,0.310160428,0.647058824,0.465240642,0.754010695,0.588235294,0.855614973,0.705882353,0.513368984,0.139037433,0.679144385,0.240641711,0.764705882,0.326203209,0.834224599,0.417112299
